order_id,restaurant_id,food_item,order_time,delivery_time,delivery_distance,order_value,delivery_method,traffic_condition,weather_condition,delivery_time_actual,delivery_delay,route_taken,customer_id,age,gender,location,order_history,customer_rating,preferred_cuisine,order_frequency,loyalty_program,food_temperature,food_freshness,packaging_quality,food_condition,customer_satisfaction,small_route,bike_friendly_route,route_type,route_efficiency,predicted_delivery_mode,traffic_avoidance
97a433B,68,Beef pie,2024-06-04,,,,,,,,,,00d8f9ea-7d19-4933-b5d3-905b53b1c2a6,,,,,,,,,,,,,,,,,,,
61fbe1V,70,Briyani rice,2024-09-18,,,,,,,,,,9b1d8943-5a05-48fb-a5f7-c2e0ea4bd6b8,,,,,,,,,,,,,,,,,,,
bba291W,55,Pasta,2024-06-10,,,,,,,,,,b6345c5c-9a47-4319-a1d9-f843d3dca113,,,,,,,,,,,,,,,,,,,
703769Y,70,Burritos,2024-01-09,,,,,,,,,,354415a7-1ad4-421e-84fa-eb402898965a,,,,,,,,,,,,,,,,,,,
218f82H,7,Taccos,2024-02-25,,,,,,,,,,2336b07e-d056-4036-8e8d-6479479ceeb6,,,,,,,,,,,,,,,,,,,
cc215cH,94,Whole cake,2024-03-22,,,,,,,,,,ba09f53f-4635-4ca3-abe7-aa7d01af2bae,,,,,,,,,,,,,,,,,,,
c629b6R,44,Beef pie,2024-01-12,,,,,,,,,,f56bb1d9-515c-4885-8c65-7a6a07ec983d,,,,,,,,,,,,,,,,,,,
a9f5b9H,51,Whole cake,2024-11-24,,,,,,,,,,e5f33dfc-5758-4628-93b2-130e8138389b,,,,,,,,,,,,,,,,,,,
596e71D,59,Sushi,2024-07-29,,,,,,,,,,9b796068-c596-4088-b0be-e41b2a45598f,,,,,,,,,,,,,,,,,,,
3cf1cfJ,42,Shawarma,2024-03-12,,,,,,,,,,86f04de3-7c90-4a17-883d-5ab8001a3d24,,,,,,,,,,,,,,,,,,,
eef101D,79,Salad,2024-06-22,,,,,,,,,,a236d490-2962-4012-af33-eb2af380803b,,,,,,,,,,,,,,,,,,,
4f947bF,22,Salad,2024-09-03,,,,,,,,,,2e2650ff-f20c-4aa2-9c17-1797395e9558,,,,,,,,,,,,,,,,,,,
5fcdbcS,8,Burger,2024-02-27,,,,,,,,,,4880a336-c413-4e4f-a9ad-c4be33f5fdb7,,,,,,,,,,,,,,,,,,,
4437d9Q,92,Shawarma,2024-11-11,,,,,,,,,,5dba83ef-a5b5-46f1-828c-96237ed2e0c6,,,,,,,,,,,,,,,,,,,
b2661eW,90,Taccos,2024-04-10,,,,,,,,,,d6f54b6d-79f9-4afe-bff4-d8e7dbf85dae,,,,,,,,,,,,,,,,,,,
e5ebc5L,21,Burger,2024-04-19,,,,,,,,,,4b572079-5f60-476e-8da0-4fa48fb0375d,,,,,,,,,,,,,,,,,,,
9060c5I,5,Chicken wings,2024-05-20,,,,,,,,,,e2d0538a-1aea-4cfb-b1c6-25cd3e64bd61,,,,,,,,,,,,,,,,,,,
7ff9b9Q,98,Taccos,2024-01-27,,,,,,,,,,14a37d90-c026-4cdb-9a85-313d5cf10e24,,,,,,,,,,,,,,,,,,,
7af7deW,58,Dumplings,2024-08-07,,,,,,,,,,cdbfc888-22b2-4bfa-835a-718bfaee553c,,,,,,,,,,,,,,,,,,,
aca6daF,38,Chicken rice,2024-01-17,,,,,,,,,,6493a8e3-b347-4cb6-9941-65c1b3976c8c,,,,,,,,,,,,,,,,,,,
cca4c0B,47,Soup,2024-12-03,,,,,,,,,,7834760d-1fa7-49ed-9ba2-4a985005e0de,,,,,,,,,,,,,,,,,,,
e91236W,44,Burger,2024-08-26,,,,,,,,,,b9daa7cf-2b1a-437d-a6ca-259d74d62cb4,,,,,,,,,,,,,,,,,,,
d0a237K,15,Salad,2024-11-21,,,,,,,,,,d06722d3-8ef6-4aae-bff4-d964a95e883a,,,,,,,,,,,,,,,,,,,
d6ea2bO,36,Whole cake,2024-08-05,,,,,,,,,,2e85d746-4543-4aaf-83a3-6cf157ae7e50,,,,,,,,,,,,,,,,,,,
ef3b49K,90,Burger,2024-05-28,,,,,,,,,,392ae093-0481-4c25-aaa2-8c8e21277056,,,,,,,,,,,,,,,,,,,
a049caW,69,Dumplings,2024-08-12,,,,,,,,,,46fc9baa-35e8-4b3e-9c02-7817e50ea9ed,,,,,,,,,,,,,,,,,,,
374343F,39,Whole cake,2024-01-26,,,,,,,,,,c7ef377f-2155-42a1-b653-05703d402bc6,,,,,,,,,,,,,,,,,,,
506d3aR,96,Taccos,2024-11-01,,,,,,,,,,e924a1a5-312b-429f-aeab-0d5406d86164,,,,,,,,,,,,,,,,,,,
7db57fQ,2,Shawarma,2024-08-28,,,,,,,,,,081fa71f-5ca8-4953-9686-a6598484d7d5,,,,,,,,,,,,,,,,,,,
880e68E,11,PastrySmoothie,2024-10-25,,,,,,,,,,20089afb-41e0-423b-b4d7-c9b3565e0b0b,,,,,,,,,,,,,,,,,,,
df34b2F,4,Cookie,2024-01-01,,,,,,,,,,5d7f3046-5e79-4838-a511-0969b09d1de9,,,,,,,,,,,,,,,,,,,
c33521S,1,Dumplings,2024-08-15,,,,,,,,,,2554f843-13a1-4576-9113-11aa57c48c13,,,,,,,,,,,,,,,,,,,
d72292U,60,Fried chicken,2024-07-15,,,,,,,,,,8038d83b-6b6b-4537-bbb1-140a98c040a2,,,,,,,,,,,,,,,,,,,
cba67fN,63,Dumplings,2024-06-24,,,,,,,,,,af85bc7e-b52e-4969-9e57-ca0e603d2a8e,,,,,,,,,,,,,,,,,,,
1bc06cZ,25,Fried chicken,2024-03-02,,,,,,,,,,d09b7378-3313-47bc-9ed2-72342b73d33b,,,,,,,,,,,,,,,,,,,
9e08c1T,4,PastrySmoothie,2024-08-01,,,,,,,,,,943eb5b5-77e9-4325-86cf-3f61399b3899,,,,,,,,,,,,,,,,,,,
7d3adbN,55,Soup,2024-11-24,,,,,,,,,,9373f646-5adf-400b-859b-3f6ed9e91b6a,,,,,,,,,,,,,,,,,,,
8b323cK,87,Whole cake,2024-03-29,,,,,,,,,,a6319a04-4fd6-4cbc-b874-bc6306571287,,,,,,,,,,,,,,,,,,,
0bff0bI,15,Pasta,2024-01-07,,,,,,,,,,72e3810e-78b7-40ae-8bcb-80d6385420ba,,,,,,,,,,,,,,,,,,,
cad602Z,16,Shawarma,2024-05-29,,,,,,,,,,9e012988-bbf1-45c3-9b0a-6e4b4ade49d4,,,,,,,,,,,,,,,,,,,
7599daO,95,Soup,2024-06-20,,,,,,,,,,62adaa5c-a7b5-498a-b917-69d1de639f12,,,,,,,,,,,,,,,,,,,
d5e1ffB,50,Briyani rice,2024-06-04,,,,,,,,,,b71a5021-2336-4ca8-8b2c-8a0cabf75a86,,,,,,,,,,,,,,,,,,,
bcd033K,97,Briyani rice,2024-12-12,,,,,,,,,,eb3e3094-9f37-43ca-87cd-0c0671ed11ff,,,,,,,,,,,,,,,,,,,
3f2592K,45,CoffeeBoba tea,2024-01-16,,,,,,,,,,1e9a056f-a836-4a3f-827a-120d4089e365,,,,,,,,,,,,,,,,,,,
3dbbefH,100,Taccos,2024-06-06,,,,,,,,,,da55ff66-5423-40ae-bd52-837609927e72,,,,,,,,,,,,,,,,,,,
f387f1P,92,CoffeeBoba tea,2024-10-14,,,,,,,,,,c6374d9d-f3d7-4180-9df1-314d873faff1,,,,,,,,,,,,,,,,,,,
540878A,90,Chicken wings,2024-09-29,,,,,,,,,,14ab381f-47fe-4fe9-978a-fd59c5f20bcd,,,,,,,,,,,,,,,,,,,
28ad44Z,66,Pasta,2024-04-28,,,,,,,,,,00c972b4-4505-48a1-8f9b-c9c7c1af6ee4,,,,,,,,,,,,,,,,,,,
465412Z,71,Beef pie,2024-01-21,,,,,,,,,,e883414c-74f4-46ab-8c33-635830b4f324,,,,,,,,,,,,,,,,,,,
ecc79bU,52,Salad,2024-08-25,,,,,,,,,,51322db9-6d3f-463e-a0b0-d29e45f63588,,,,,,,,,,,,,,,,,,,
7e0c2dV,97,Cup cake,2024-06-16,,,,,,,,,,8e19851b-3c44-4270-88d7-924c4d47c7d6,,,,,,,,,,,,,,,,,,,
e508b8Y,8,Taccos,2024-01-02,,,,,,,,,,5e1e4a36-9df6-4c01-b407-934a0244a76d,,,,,,,,,,,,,,,,,,,
a4b9ccN,14,Shawarma,2024-11-27,,,,,,,,,,fb68afd4-36e4-4ba8-9fdb-6ad383b3e0ad,,,,,,,,,,,,,,,,,,,
0a9432N,70,Chicken wings,2024-04-27,,,,,,,,,,ad0f5b7b-9f21-4d03-830c-7869700a43fa,,,,,,,,,,,,,,,,,,,
48282eH,30,Whole cake,2024-06-18,,,,,,,,,,5dc696d7-9fcb-45ff-b9e0-760306bf9342,,,,,,,,,,,,,,,,,,,
8d8ae4S,5,Cookie,2024-07-18,,,,,,,,,,ebf1c6e6-e77f-4c2a-a571-42313cc84aab,,,,,,,,,,,,,,,,,,,
417e4fC,72,CoffeeBoba tea,2024-03-20,,,,,,,,,,824c0aad-42df-4d81-b63d-407cfb09ee8c,,,,,,,,,,,,,,,,,,,
53b3ddN,80,Dumplings,2024-07-10,,,,,,,,,,37c7c7ea-7978-46de-9159-a2cbb7b4958e,,,,,,,,,,,,,,,,,,,
fb3e73N,48,Briyani rice,2024-03-21,,,,,,,,,,56a953bc-3796-40fb-a09d-0537b696a62c,,,,,,,,,,,,,,,,,,,
df7b00V,9,Pizza,2024-04-06,,,,,,,,,,48f0b191-6c73-43d3-a6f5-b705f2facdc7,,,,,,,,,,,,,,,,,,,
5d0471P,80,Chicken wings,2024-09-02,,,,,,,,,,df38702e-23af-4634-8a63-a0b39635bd04,,,,,,,,,,,,,,,,,,,
d05721Z,42,Pizza,2024-08-03,,,,,,,,,,b0c89993-b29b-41af-ba4f-cc0165ab9199,,,,,,,,,,,,,,,,,,,
20fdf5T,64,Cookie,2024-11-15,,,,,,,,,,a80a32ac-32a1-4551-83ad-765edb21c13e,,,,,,,,,,,,,,,,,,,
6acc73C,54,Shawarma,2024-06-13,,,,,,,,,,dab2c67f-e334-45c6-a5ff-bb38a47135fc,,,,,,,,,,,,,,,,,,,
f0a71cX,66,Pasta,2024-10-15,,,,,,,,,,4f2a4062-7677-47c9-a2a1-c78076fb5e68,,,,,,,,,,,,,,,,,,,
32874bY,21,Whole cake,2024-09-20,,,,,,,,,,178f9c93-19f3-4820-9d05-6611a66f654e,,,,,,,,,,,,,,,,,,,
842065Z,31,Dumplings,2024-11-25,,,,,,,,,,444951e7-b263-4769-b758-d20f7d6a1d20,,,,,,,,,,,,,,,,,,,
8edbc8W,35,Fried chicken,2024-05-10,,,,,,,,,,ea4ff96b-fb91-4d4e-8136-a7a8d31e388b,,,,,,,,,,,,,,,,,,,
c1e97eE,77,Burger,2024-08-04,,,,,,,,,,5f58b39e-3fbb-461a-a59d-5de2a3233579,,,,,,,,,,,,,,,,,,,
f7803aH,99,Briyani rice,2024-08-03,,,,,,,,,,a6cbdbc0-89fa-4296-ae2c-5713edcadd39,,,,,,,,,,,,,,,,,,,
6a8b5cW,76,Briyani rice,2024-05-05,,,,,,,,,,bb9080fb-820e-4bf8-98a3-1b376acb5fec,,,,,,,,,,,,,,,,,,,
53de35N,100,Pizza,2024-11-02,,,,,,,,,,87b8e39a-c988-4960-90d4-028c91233339,,,,,,,,,,,,,,,,,,,
5d29c4U,15,Soup,2024-02-21,,,,,,,,,,2ff2b20a-86da-4526-9ca6-5b82eec8d91b,,,,,,,,,,,,,,,,,,,
214d96Y,58,PastrySmoothie,2024-05-18,,,,,,,,,,b3a3fae6-ec8e-43c1-a060-729f9739e273,,,,,,,,,,,,,,,,,,,
767bd3R,44,Burritos,2024-06-09,,,,,,,,,,d1758789-649d-4ca5-8008-e1dd46975b9d,,,,,,,,,,,,,,,,,,,
205176L,4,Taccos,2024-02-15,,,,,,,,,,9a2c42f5-aba7-424c-9968-07585ba9c2b2,,,,,,,,,,,,,,,,,,,
10056dF,5,Pasta,2024-08-22,,,,,,,,,,a935d586-38ee-4ce8-ae61-da7a121e76bd,,,,,,,,,,,,,,,,,,,
f27ab0J,93,Fried chicken,2024-07-09,,,,,,,,,,e8ef469a-9981-4600-a39e-c53ba7b47ca4,,,,,,,,,,,,,,,,,,,
716673Q,96,Chicken rice,2024-10-14,,,,,,,,,,7ffc9319-4a3b-4d97-82c8-4c300c30f623,,,,,,,,,,,,,,,,,,,
935522U,6,PastrySmoothie,2024-01-03,,,,,,,,,,916c7a15-ebe5-48be-8a05-4a2973d7a395,,,,,,,,,,,,,,,,,,,
8f6e47A,92,Fried chicken,2024-09-16,,,,,,,,,,2a9a9b9c-6ba7-4990-a662-41015db2f5e7,,,,,,,,,,,,,,,,,,,
fd3a4cM,20,Burritos,2024-08-25,,,,,,,,,,4da32c59-a0b6-40ea-a485-9d169e40999f,,,,,,,,,,,,,,,,,,,
804074O,88,Taccos,2024-08-31,,,,,,,,,,d5b89978-00e7-4d48-82ea-f673bf2d8478,,,,,,,,,,,,,,,,,,,
1b91beJ,84,Whole cake,2024-04-18,,,,,,,,,,5dfbefa3-ab6a-41ce-a62e-4e47032c6f5a,,,,,,,,,,,,,,,,,,,
628d90U,52,Chicken pie,2024-08-09,,,,,,,,,,75b3fa03-93c3-4593-8ee1-807dc1968a14,,,,,,,,,,,,,,,,,,,
44fc0bF,4,Chicken wings,2024-10-30,,,,,,,,,,5b907935-f9cf-43f8-967a-0aded6a68930,,,,,,,,,,,,,,,,,,,
6964d4B,81,Chicken wings,2024-03-24,,,,,,,,,,b038ff1c-43ba-45bf-afcc-492a9f088a91,,,,,,,,,,,,,,,,,,,
4b1010U,44,Pasta,2024-10-14,,,,,,,,,,f9944d07-d552-4585-9282-738750b6af39,,,,,,,,,,,,,,,,,,,
cfa3ccH,16,Sushi,2024-03-14,,,,,,,,,,02b60f2f-c1c7-4f22-a384-f64149a743a6,,,,,,,,,,,,,,,,,,,
980965R,15,Cup cake,2024-10-28,,,,,,,,,,3c950e5f-7f88-4ee3-9f8b-6cafb2c7d39c,,,,,,,,,,,,,,,,,,,
a6af29Q,78,Pizza,2024-07-15,,,,,,,,,,d6d99737-c29a-4df1-8f31-2ffa2e0ef037,,,,,,,,,,,,,,,,,,,
328eb0I,30,Salad,2024-04-18,,,,,,,,,,529a6b6a-42d7-4ee6-bcaa-43ae90e6ab89,,,,,,,,,,,,,,,,,,,
638ebaJ,47,Burger,2024-01-08,,,,,,,,,,dd089d11-f217-4200-9202-58ca00778118,,,,,,,,,,,,,,,,,,,
9c89dcT,8,Dumplings,2024-08-02,,,,,,,,,,4f0a0cb5-fd10-43a4-8ed2-d1135b72cfdf,,,,,,,,,,,,,,,,,,,
b65d9aU,69,CoffeeBoba tea,2024-07-20,,,,,,,,,,ae1329c6-ded7-4fdf-b085-d9d12e5e983a,,,,,,,,,,,,,,,,,,,
b1f43eP,29,Cup cake,2024-01-26,,,,,,,,,,6e093eda-6a6e-432c-b19a-101b630b7dfc,,,,,,,,,,,,,,,,,,,
0fd058H,52,Pizza,2024-05-14,,,,,,,,,,81305c0a-9c31-4ae3-935b-08f043291b28,,,,,,,,,,,,,,,,,,,
6b296eJ,64,Pasta,2024-01-06,,,,,,,,,,6a7828d1-0253-4608-bf6f-9b608aa8af75,,,,,,,,,,,,,,,,,,,
cefa9bE,76,Beef pie,2024-10-20,,,,,,,,,,f405dbf5-72e7-464f-ae32-2c83f0a51d0b,,,,,,,,,,,,,,,,,,,
e1b592T,18,Dumplings,2024-03-22,,,,,,,,,,f29691ad-2b09-49a9-a445-cd2cf57ac599,,,,,,,,,,,,,,,,,,,
ea277dC,85,Shawarma,2024-05-27,,,,,,,,,,3fe5621d-8e81-4bd7-8f7a-8616ab4753c8,,,,,,,,,,,,,,,,,,,
21c673B,44,Beef pie,2024-07-28,,,,,,,,,,8291dbad-35d3-42f8-be73-562a017801cb,,,,,,,,,,,,,,,,,,,
717b5eO,18,Taccos,2024-07-16,,,,,,,,,,9b8e72e6-c175-4f65-9d13-f101dd03cbc6,,,,,,,,,,,,,,,,,,,
4e5d25U,7,Fried chicken,2024-06-30,,,,,,,,,,dbfeb8e1-ef22-4b81-b6b6-9dfde1f5720f,,,,,,,,,,,,,,,,,,,
248facY,61,CoffeeBoba tea,2024-01-12,,,,,,,,,,ac7a0b4c-28ef-49c1-94a8-ab9d69589561,,,,,,,,,,,,,,,,,,,
3a16b3E,6,PastrySmoothie,2024-07-30,,,,,,,,,,2b152556-2b79-4993-b10d-b7e76ecc326f,,,,,,,,,,,,,,,,,,,
64995aU,81,Shawarma,2024-09-28,,,,,,,,,,98d99d06-4ca1-4aee-bbb0-ec6b42ce310a,,,,,,,,,,,,,,,,,,,
f039c2D,49,Chicken pie,2024-05-23,,,,,,,,,,9d0fccf3-f0f6-465d-b63c-b68b0d8eff96,,,,,,,,,,,,,,,,,,,
9b0df7K,39,Taccos,2024-04-27,,,,,,,,,,155e4f77-e067-4785-bde7-a71d3de8331c,,,,,,,,,,,,,,,,,,,
cbecccL,31,Whole cake,2024-02-23,,,,,,,,,,3f4b3ee1-003b-4be6-b427-dc1df35a69c3,,,,,,,,,,,,,,,,,,,
c800c3Q,53,Chicken wings,2024-01-17,,,,,,,,,,1fceeb95-9c1a-4ef7-bf53-c5f423d156c8,,,,,,,,,,,,,,,,,,,
b73467S,2,Sushi,2024-05-31,,,,,,,,,,13bfbf58-2b26-4c7e-a113-898f5757c1a0,,,,,,,,,,,,,,,,,,,
497e54J,14,Shawarma,2024-06-23,,,,,,,,,,8c7a9e40-4e6d-4d97-abd4-89d14026e8e1,,,,,,,,,,,,,,,,,,,
90fa23J,6,Pizza,2024-11-18,,,,,,,,,,001f46a1-b1fa-41a4-84b7-209984d5b127,,,,,,,,,,,,,,,,,,,
eacc1bL,86,Briyani rice,2024-10-27,,,,,,,,,,37139519-45bd-4c8b-8952-57fbbc49a785,,,,,,,,,,,,,,,,,,,
baadb6Q,56,Burger,2024-02-25,,,,,,,,,,af45307e-f042-4182-81f9-ae4813348038,,,,,,,,,,,,,,,,,,,
fdedc4M,33,Taccos,2024-06-20,,,,,,,,,,aa168761-f23c-4345-86ef-5cc0a0447aa3,,,,,,,,,,,,,,,,,,,
8ee3edY,63,Cup cake,2024-07-10,,,,,,,,,,ac955f05-82dc-4aeb-b3a3-e4515e562468,,,,,,,,,,,,,,,,,,,
538559P,57,Whole cake,2024-09-01,,,,,,,,,,daef5b52-90d3-409d-95e5-17c375c1a3a7,,,,,,,,,,,,,,,,,,,
92d567R,93,CoffeeBoba tea,2024-06-22,,,,,,,,,,7623f859-45ab-434b-893a-e95ddd346923,,,,,,,,,,,,,,,,,,,
ea9b39A,45,Taccos,2024-07-13,,,,,,,,,,41c214a2-49da-4730-83d8-e0c5395d2421,,,,,,,,,,,,,,,,,,,
ba8fb1Q,94,Fried chicken,2024-11-15,,,,,,,,,,e99c45f5-47bd-4917-9940-8e6a365c7699,,,,,,,,,,,,,,,,,,,
d21854L,97,Pizza,2024-05-11,,,,,,,,,,ef747c97-26ff-4e1b-8554-8fea3255b17d,,,,,,,,,,,,,,,,,,,
e95458E,7,Dumplings,2024-11-30,,,,,,,,,,29b1b9fa-c768-41c1-8f61-73a3cebf1653,,,,,,,,,,,,,,,,,,,
263f67D,62,Dumplings,2024-05-08,,,,,,,,,,5f954dba-c08f-4c6f-b560-36ac35c55a57,,,,,,,,,,,,,,,,,,,
a42064D,7,Burger,2024-02-07,,,,,,,,,,2bb22d8f-7eb3-4d4e-ac1b-07f5567b615f,,,,,,,,,,,,,,,,,,,
e57c2aP,60,Chicken rice,2024-10-28,,,,,,,,,,6ba16d2a-4d5e-4c29-8572-de619ffb802d,,,,,,,,,,,,,,,,,,,
2b5069C,85,Chicken pie,2024-03-08,,,,,,,,,,457468e7-2f22-4603-acfd-30a5f9c16f51,,,,,,,,,,,,,,,,,,,
0f7c0bE,49,Taccos,2024-01-11,,,,,,,,,,43d69548-a54f-4650-8b9d-3c0e537a594a,,,,,,,,,,,,,,,,,,,
598782K,67,Sushi,2024-01-25,,,,,,,,,,7dff4a33-2014-4c26-a55f-392447bb5310,,,,,,,,,,,,,,,,,,,
6203dcK,1,Sushi,2024-03-27,,,,,,,,,,10efdbc7-2747-43e1-9400-69c7698f6cf9,,,,,,,,,,,,,,,,,,,
570c65V,98,Cookie,2024-05-27,,,,,,,,,,c101745d-180a-461f-b1e1-8de73f0bf3c2,,,,,,,,,,,,,,,,,,,
391ee4O,5,Whole cake,2024-01-16,,,,,,,,,,8c3ac49d-7b3a-42da-971b-880746658dea,,,,,,,,,,,,,,,,,,,
946ca3M,36,Pasta,2024-03-28,,,,,,,,,,1ee1aeed-9167-40c9-8bca-3df4f69d7e85,,,,,,,,,,,,,,,,,,,
c14e91F,23,Cup cake,2024-01-05,,,,,,,,,,dda65e8d-55df-4b08-a2fd-773d4c4183df,,,,,,,,,,,,,,,,,,,
8ad560K,59,Whole cake,2024-11-23,,,,,,,,,,1a56ceca-76a3-4269-a44d-c7817bd545b4,,,,,,,,,,,,,,,,,,,
075e8cK,65,Beef pie,2024-11-25,,,,,,,,,,a4c6f0dc-bd2a-4d76-a9de-0a5bd5a419b3,,,,,,,,,,,,,,,,,,,
c16b6eO,23,CoffeeBoba tea,2024-11-04,,,,,,,,,,01d5ef72-e3dc-4fc5-9d61-0f95617c95f1,,,,,,,,,,,,,,,,,,,
ce11bdU,78,Dumplings,2024-07-17,,,,,,,,,,eae3841e-2c36-4763-86f6-ab45d3a00081,,,,,,,,,,,,,,,,,,,
96dcb3Q,40,Salad,2024-09-12,,,,,,,,,,a03291f9-3bf5-43e1-89e7-c4a16ef2ff5b,,,,,,,,,,,,,,,,,,,
c8398cU,18,Pasta,2024-06-24,,,,,,,,,,33e7d042-15e3-4051-8117-fe38e5fcd6e2,,,,,,,,,,,,,,,,,,,
351f7cQ,89,Sushi,2024-05-05,,,,,,,,,,b198c15d-959c-458d-a5dc-d93ee0367f6e,,,,,,,,,,,,,,,,,,,
0852d1Y,62,Cookie,2024-09-29,,,,,,,,,,7961a691-6cc1-4686-972c-82792532d186,,,,,,,,,,,,,,,,,,,
3b3857W,84,PastrySmoothie,2024-01-09,,,,,,,,,,0721dadb-8d3f-42e3-8644-dbc27a9515bb,,,,,,,,,,,,,,,,,,,
db05fdB,75,Pizza,2024-02-01,,,,,,,,,,6ba44380-2d85-4b4a-939a-6f50cbbde300,,,,,,,,,,,,,,,,,,,
9b5292X,22,Burger,2024-01-20,,,,,,,,,,d9f37db0-9a5b-4a0b-82cb-241a6b0fa801,,,,,,,,,,,,,,,,,,,
1c96e9E,24,Beef pie,2024-10-18,,,,,,,,,,461d51b5-502d-4e1e-9f78-f83de0aeed03,,,,,,,,,,,,,,,,,,,
59a49dR,29,Chicken rice,2024-05-30,,,,,,,,,,fe649ed1-a4da-4f0f-9c41-28f48418b99e,,,,,,,,,,,,,,,,,,,
214e7fA,55,Burritos,2024-01-23,,,,,,,,,,8c4ca26e-6d25-4c27-b7dd-28fdfd11880b,,,,,,,,,,,,,,,,,,,
fa1efbM,73,CoffeeBoba tea,2024-05-05,,,,,,,,,,af134e14-c33c-4320-84ba-ba46afc33717,,,,,,,,,,,,,,,,,,,
7f192eW,73,Burger,2024-10-09,,,,,,,,,,bb3eb7fe-591d-466b-b5a9-c6d0e5c9cca3,,,,,,,,,,,,,,,,,,,
d1ad7cB,45,Chicken wings,2024-07-29,,,,,,,,,,2e141a1c-e60b-4dc5-9cef-e3452a113bed,,,,,,,,,,,,,,,,,,,
cfd986A,60,Sushi,2024-11-12,,,,,,,,,,18693e67-a54e-49af-92d8-9baa6416c03c,,,,,,,,,,,,,,,,,,,
15630bQ,40,Cookie,2024-11-13,,,,,,,,,,c5eb709d-00b6-498b-b7b1-e90ae0740ccc,,,,,,,,,,,,,,,,,,,
d804a1Q,98,CoffeeBoba tea,2024-02-04,,,,,,,,,,205786ee-4f99-4010-8d5d-ed084627ec68,,,,,,,,,,,,,,,,,,,
5fc5f5W,12,Chicken pie,2024-09-21,,,,,,,,,,20bc93bd-94c5-4f30-9e65-3904ac58f63c,,,,,,,,,,,,,,,,,,,
2d70e9A,94,Taccos,2024-03-21,,,,,,,,,,7b88bca0-34a0-4e74-a298-269b0e29dd45,,,,,,,,,,,,,,,,,,,
8edf44W,36,Chicken rice,2024-10-23,,,,,,,,,,7c9abc1d-bd49-4548-a474-e9ef5d44f90f,,,,,,,,,,,,,,,,,,,
a5aa4dO,26,Salad,2024-08-23,,,,,,,,,,ed325d24-0243-4aae-8b27-c08b304213cc,,,,,,,,,,,,,,,,,,,
1b255dY,70,Salad,2024-03-15,,,,,,,,,,9e6f6813-3fb8-448c-aa58-7c3083a56007,,,,,,,,,,,,,,,,,,,
98c019M,33,Pizza,2024-11-02,,,,,,,,,,26ab30f7-fd28-4c0c-9512-2ef703218ecb,,,,,,,,,,,,,,,,,,,
fdc766F,77,PastrySmoothie,2024-02-02,,,,,,,,,,22c41bff-6ee6-447d-940a-15e77b5df57e,,,,,,,,,,,,,,,,,,,
79d6a8T,15,Beef pie,2024-03-30,,,,,,,,,,199905fe-8a1f-40f8-8ae4-2861336d66a5,,,,,,,,,,,,,,,,,,,
333c99R,4,Burritos,2024-10-23,,,,,,,,,,630dcd70-fbc4-4859-a4bb-689784c1841f,,,,,,,,,,,,,,,,,,,
db613cC,20,Burger,2024-02-23,,,,,,,,,,54d4e33a-c6ae-4386-bcd4-4bb1001ca317,,,,,,,,,,,,,,,,,,,
83f9e2N,4,Burger,2024-02-14,,,,,,,,,,93f174d9-20d9-44d3-b46b-17c7a6506243,,,,,,,,,,,,,,,,,,,
a8dee1A,68,PastrySmoothie,2024-11-23,,,,,,,,,,5cc941ba-5657-44c8-a28a-1d887d6250be,,,,,,,,,,,,,,,,,,,
84517aJ,49,Taccos,2024-01-19,,,,,,,,,,301194ba-273c-4208-960f-d0e907b7840c,,,,,,,,,,,,,,,,,,,
5f8961E,59,Briyani rice,2024-06-14,,,,,,,,,,95af85f2-e8cc-4e83-850c-d0b44b8d9eca,,,,,,,,,,,,,,,,,,,
25251aE,32,Sushi,2024-12-05,,,,,,,,,,0c83da80-18da-4110-b5aa-c4c00cd3fa20,,,,,,,,,,,,,,,,,,,
7a3c41J,43,CoffeeBoba tea,2024-08-13,,,,,,,,,,88e662e3-8dab-416f-b8b1-9a235da26134,,,,,,,,,,,,,,,,,,,
6b7741A,28,Fried chicken,2024-07-05,,,,,,,,,,55baa9fb-f6ae-4e08-bab1-f727ec11d1e6,,,,,,,,,,,,,,,,,,,
8dc045V,14,Soup,2024-11-01,,,,,,,,,,e4a29da2-5de0-49e2-9d9e-0e4c9ae33ab5,,,,,,,,,,,,,,,,,,,
ee8003C,99,Pasta,2024-12-02,,,,,,,,,,f0f165a7-edb0-40d0-9f13-b66941de784f,,,,,,,,,,,,,,,,,,,
813de5I,96,Salad,2024-02-25,,,,,,,,,,6000e8b3-b8bd-4543-b5e6-1fc476150c6c,,,,,,,,,,,,,,,,,,,
3595e4M,33,Beef pie,2024-02-10,,,,,,,,,,11c79070-f2b7-4d4a-8d6e-6e9226a1ecf9,,,,,,,,,,,,,,,,,,,
d81ca6Q,39,Shawarma,2024-07-11,,,,,,,,,,0d073d5f-ae53-42e1-9550-e699a84f712d,,,,,,,,,,,,,,,,,,,
f2c719X,50,PastrySmoothie,2024-08-13,,,,,,,,,,b6d6c03c-cae0-4fce-8df8-c3a8ca2fb01e,,,,,,,,,,,,,,,,,,,
6c9f8cM,59,Burger,2024-03-13,,,,,,,,,,06cc68d7-8af7-4eab-98ad-c29de4466fe9,,,,,,,,,,,,,,,,,,,
5965ecN,81,Pasta,2024-06-16,,,,,,,,,,23d08344-7e31-47ec-a2d8-5b656d5b3273,,,,,,,,,,,,,,,,,,,
